date,temperature,humidity,luminosity
2019-11-27 16:00:55.021,25.3,29.1,60
2019-11-27 16:00:57.298,25.4,29.2,60
2019-11-27 16:00:59.576,25.3,29.5,60
2019-11-27 16:01:01.852,25.3,30.4,62
2019-11-27 16:01:04.126,25.4,30.3,60
2019-11-27 16:01:06.403,25.3,30.1,62
2019-11-27 16:01:08.680,25.3,29.9,68
2019-11-27 16:01:10.958,25.3,29.5,67
2019-11-27 16:01:13.235,25.3,29.3,66
2019-11-27 16:01:15.509,25.3,29.1,66
2019-11-27 16:01:17.786,25.3,29.1,62
2019-11-27 16:01:20.063,25.3,29.2,62
2019-11-27 16:01:22.341,25.3,29.1,62
2019-11-27 16:01:24.618,25.3,28.9,62
2019-11-27 16:01:26.896,25.3,28.7,63
2019-11-27 16:01:29.169,25.3,28.5,63
2019-11-27 16:01:31.445,25.3,28.4,62
2019-11-27 16:01:33.723,25.3,28.3,63
2019-11-27 16:01:36.000,25.3,28.2,62
2019-11-27 16:01:38.278,25.3,28.2,63
2019-11-27 16:01:40.551,25.3,28.6,62
2019-11-27 16:01:42.828,25.3,28.9,63
2019-11-27 16:01:45.106,25.3,29.0,63
2019-11-27 16:01:47.383,25.3,29.0,63
2019-11-27 16:01:49.661,25.3,28.9,64
2019-11-27 16:01:51.934,25.3,28.7,65
2019-11-27 16:01:54.211,25.3,28.5,63
2019-11-27 16:01:56.488,25.3,28.3,62
2019-11-27 16:01:58.765,25.3,28.3,66
2019-11-27 16:02:01.043,25.3,28.3,67
2019-11-27 16:02:03.320,25.3,28.2,67
2019-11-27 16:02:05.593,25.3,28.2,66
2019-11-27 16:02:07.871,25.3,28.2,68
2019-11-27 16:02:10.148,25.3,28.1,65
2019-11-27 16:02:12.426,25.3,28.0,65
2019-11-27 16:02:14.703,25.3,28.0,66
2019-11-27 16:02:16.975,25.3,28.1,65
2019-11-27 16:02:19.252,25.3,28.1,65
2019-11-27 16:02:21.531,25.3,28.1,65
2019-11-27 16:02:23.807,25.3,28.1,64
2019-11-27 16:02:26.086,25.3,28.0,65
2019-11-27 16:02:28.363,25.2,27.9,64
2019-11-27 16:02:30.637,25.3,27.9,64
2019-11-27 16:02:32.914,25.3,27.9,64
2019-11-27 16:02:35.189,25.3,27.9,65
2019-11-27 16:02:37.468,25.3,27.9,65
2019-11-27 16:02:39.745,25.3,27.9,65
2019-11-27 16:02:42.023,25.3,27.9,66
2019-11-27 16:02:44.296,25.3,27.8,66
2019-11-27 16:02:46.573,25.2,27.7,66
2019-11-27 16:02:48.851,25.3,27.7,67
2019-11-27 16:02:51.128,25.3,27.6,66
2019-11-27 16:02:53.402,25.3,27.6,66
2019-11-27 16:02:55.679,25.2,27.6,66
2019-11-27 16:02:57.955,25.2,27.5,68
2019-11-27 16:03:00.234,25.2,27.6,68
2019-11-27 16:03:02.510,25.2,27.7,66
2019-11-27 16:03:04.784,25.2,27.8,61
2019-11-27 16:03:07.061,25.2,27.8,66
2019-11-27 16:03:09.338,25.2,27.7,67
2019-11-27 16:03:11.616,25.2,27.9,66
2019-11-27 16:03:13.893,25.2,28.1,66
2019-11-27 16:03:16.166,25.2,28.2,66
2019-11-27 16:03:18.444,25.2,28.1,66
2019-11-27 16:03:20.720,25.2,28.0,66
2019-11-27 16:03:22.999,25.3,27.9,67
2019-11-27 16:03:25.276,25.2,27.8,67
2019-11-27 16:03:27.550,25.2,27.8,65
2019-11-27 16:03:29.827,25.2,27.8,67
2019-11-27 16:03:32.104,25.2,27.7,67
2019-11-27 16:03:34.380,25.2,27.7,67
2019-11-27 16:03:36.657,25.2,27.8,65
2019-11-27 16:03:38.932,25.2,28.0,66
2019-11-27 16:03:41.209,25.2,28.2,67
2019-11-27 16:03:43.485,25.2,28.3,68
2019-11-27 16:03:45.764,25.2,28.3,68
2019-11-27 16:03:48.041,25.2,28.3,66
2019-11-27 16:03:50.315,25.2,28.2,66
2019-11-27 16:03:52.592,25.2,28.1,66
2019-11-27 16:03:54.869,25.2,28.0,66
2019-11-27 16:03:57.147,25.2,27.9,65
2019-11-27 16:03:59.423,25.2,27.9,65
2019-11-27 16:04:01.697,25.2,27.8,65
2019-11-27 16:04:03.974,25.2,27.8,63
2019-11-27 16:04:06.251,25.2,27.7,60
2019-11-27 16:04:08.529,25.2,27.7,59
2019-11-27 16:04:10.806,25.2,27.6,60
2019-11-27 16:04:13.080,25.2,27.6,58
2019-11-27 16:04:15.357,25.1,27.6,59
2019-11-27 16:04:17.634,25.1,27.6,60
2019-11-27 16:04:19.912,25.2,27.6,58
2019-11-27 16:04:22.189,25.1,27.6,58
2019-11-27 16:04:24.463,25.1,27.6,58
2019-11-27 16:04:26.740,25.1,27.6,62
2019-11-27 16:04:29.017,25.1,27.7,63
2019-11-27 16:04:31.294,25.1,27.8,63
2019-11-27 16:04:33.571,25.1,27.9,63
2019-11-27 16:04:35.845,25.1,28.1,64
2019-11-27 16:04:38.122,25.1,28.2,63
2019-11-27 16:04:40.400,25.1,28.3,62
2019-11-27 16:04:42.677,25.1,28.3,64
2019-11-27 16:04:44.954,25.1,28.3,64
2019-11-27 16:04:47.228,25.1,28.3,66
2019-11-27 16:04:49.505,25.1,28.2,66
2019-11-27 16:04:51.783,25.1,28.2,66
2019-11-27 16:04:54.060,25.1,28.1,66
2019-11-27 16:04:56.337,25.1,28.0,66
2019-11-27 16:04:58.615,25.1,27.9,66
2019-11-27 16:05:00.887,25.1,27.9,62
2019-11-27 16:05:03.164,25.1,27.9,62
2019-11-27 16:05:05.442,25.1,27.9,62
2019-11-27 16:05:07.718,25.1,27.9,61
2019-11-27 16:05:09.996,25.1,27.9,62
2019-11-27 16:05:12.270,25.1,27.9,61
2019-11-27 16:05:14.548,25.1,27.9,61
2019-11-27 16:05:16.825,25.1,27.9,60
2019-11-27 16:05:19.101,25.1,27.9,60
2019-11-27 16:05:21.380,25.1,27.9,60
2019-11-27 16:05:23.657,25.1,27.9,62
2019-11-27 16:05:25.930,25.1,28.0,63
2019-11-27 16:05:28.206,25.1,28.0,64
2019-11-27 16:05:30.483,25.1,28.0,65
2019-11-27 16:05:32.762,25.1,27.8,67
2019-11-27 16:05:35.040,25.1,27.7,67
2019-11-27 16:05:37.314,25.1,27.6,67
